path,true_idx,true_label,pred_idx,pred_label,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_0.jpg,0,actin,0,actin,0.07679448276758194,0.046456173062324524,0.0,0.18561498820781708,0.37192344665527344,0.8121415972709656,0.0,0.0896969586610794,0.757211446762085,0.4814964532852173,0.0,0.0,0.0,0.0,0.0,0.0,0.7479565143585205,0.0,0.0,0.0,0.7516258955001831,0.0,0.0,0.4371420443058014,0.0,0.7573049664497375,0.024124782532453537,0.0,0.0,0.0,0.6682098507881165,0.0,0.032234929502010345,0.2285105288028717,0.04572761058807373,0.23132316768169403,0.0,0.0,0.35186877846717834,0.0,0.20603284239768982,0.08391328155994415,0.0,0.0,0.0,0.4872375726699829,0.0,0.4581383764743805,0.1472017467021942,0.0,0.4244208037853241,0.8650081753730774,0.36750712990760803,0.35424312949180603,0.0,0.6872003674507141,0.0,0.7982428669929504,0.0,0.2995116412639618,0.8958179950714111,0.0,1.0184396505355835,0.4305383861064911,0.0,0.0,0.07628520578145981,0.0,0.611113429069519,0.8741368651390076,0.26395177841186523,0.0,0.0,0.4861210584640503,0.0,0.0,0.0,0.0,0.0,0.0,0.30454930663108826,0.12555158138275146,0.5559513568878174,0.8827528357505798,0.0,0.8696516156196594,0.0,1.0371912717819214,0.09914736449718475,0.6955230236053467,0.0,0.7871574759483337,0.0,0.0,0.0,0.2732469141483307,0.0,0.10286648571491241,0.5384454727172852,0.0,0.43056222796440125,0.0,0.3939650058746338,0.9191670417785645,0.08483481407165527,0.0,0.5737401247024536,0.0,1.0247026681900024,0.15130950510501862,0.0,0.058220744132995605,0.46114006638526917,0.0,0.9019579887390137,0.0,0.0,0.0,0.0,1.0855145454406738,0.4373362064361572,0.31336280703544617,0.0,0.0,0.0,0.0,0.4332369863986969,0.0
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_1.jpg,0,actin,0,actin,0.0,0.23185822367668152,0.0,0.26267141103744507,0.03956879302859306,0.6562303304672241,0.16705971956253052,0.0,0.6998897194862366,0.2163451761007309,0.0,0.22604387998580933,0.0,0.0,0.14784927666187286,0.007306821644306183,0.5253856182098389,0.0,0.0,0.0,1.018611192703247,0.0,0.0,0.26139703392982483,0.0,0.5919077396392822,0.0,0.0,0.0,0.1184629574418068,0.4603425860404968,0.30630582571029663,0.0,0.03582514449954033,0.0,0.12624984979629517,0.0,0.0,0.5667763352394104,0.0,0.0,0.0,0.2284388542175293,0.0,0.0,0.29084527492523193,0.0,0.8465165495872498,0.015436053276062012,0.3270139992237091,0.06288093328475952,0.5326964259147644,0.36230647563934326,0.5283295512199402,0.0,0.37860792875289917,0.0,0.6778756976127625,0.28153398633003235,0.1214396134018898,1.3517377376556396,0.07543259859085083,1.009185791015625,0.7601024508476257,0.40561801195144653,0.0,0.3185475170612335,0.0,0.2688882052898407,0.6070936918258667,0.0496034249663353,0.0,0.38538169860839844,0.6338168978691101,0.0,0.0,0.0,0.04454359412193298,0.45421460270881653,0.25227829813957214,0.6782265305519104,0.2697526514530182,0.35091739892959595,0.6008809804916382,0.07700788229703903,0.512068510055542,0.0,0.7565504908561707,0.3674068748950958,0.40905508399009705,0.3323887586593628,0.6958370804786682,0.06149262934923172,0.35092923045158386,0.08253034949302673,0.45603424310684204,0.3991895318031311,0.0,0.776160717010498,0.0,0.7354204058647156,0.0,0.515140175819397,0.6397064924240112,0.40682321786880493,0.4958847463130951,1.0469454526901245,0.0,0.8179611563682556,0.0,0.0,0.0,1.0232714414596558,0.0,0.6139535903930664,0.0,0.0,0.0,0.0,0.8246380090713501,0.23845182359218597,0.6408345103263855,0.05012022703886032,0.0,0.0,0.0,0.22231557965278625,0.0
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_10.jpg,0,actin,0,actin,0.0,0.26689738035202026,0.0,0.4104737937450409,0.18465320765972137,1.0256298780441284,0.0,0.0,1.0445834398269653,0.43056154251098633,0.0,0.0,0.0,0.0,0.0,0.0,1.0372402667999268,0.0,0.0,0.0,1.088547706604004,0.0,0.0,0.24194398522377014,0.0,0.9049805998802185,0.0,0.0,0.0,0.0,0.7795427441596985,0.0,0.0,0.20546424388885498,0.0,0.0,0.0,0.0,0.6584179997444153,0.0,0.055751699954271317,0.0,0.1313936412334442,0.0,0.0,0.7089067101478577,0.0,0.7776778340339661,0.0,0.0,0.3693678379058838,0.9627519845962524,0.14421090483665466,0.6493104696273804,0.0,0.7424900531768799,0.0,1.1014988422393799,0.0,0.0853293314576149,1.039056658744812,0.0,1.2877888679504395,0.6787487864494324,0.0,0.0,0.3181840479373932,0.0,0.47449570894241333,1.0620440244674683,0.17312942445278168,0.0,0.0,0.7114516496658325,0.0,0.0,0.0,0.0,0.0,0.0,0.6158934235572815,0.2662656307220459,0.7350777387619019,1.108064889907837,0.12440680712461472,1.0634595155715942,0.0,1.2318921089172363,0.3159100413322449,0.8888194561004639,0.0,1.0203053951263428,0.0,0.0,0.0,0.5356074571609497,0.0,0.0,0.8292872905731201,0.0,0.6960462927818298,0.0,0.1896556168794632,1.0730136632919312,0.3768763542175293,0.0,0.6292811036109924,0.0,1.2906417846679688,0.0,0.0,0.0,0.3683718144893646,0.0,1.1354997158050537,0.0,0.0,0.0,0.0,1.318405270576477,0.3045402765274048,0.5540513396263123,0.0,0.0,0.0,0.0,0.47361698746681213,0.0
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_11.jpg,0,actin,1,mitochondria,0.13202984631061554,0.0,0.0,0.0,0.43880322575569153,0.4495459198951721,0.23536378145217896,0.17017188668251038,0.3525122106075287,0.3902669847011566,0.032835543155670166,0.3020159900188446,0.0,0.0,0.2575934827327728,0.05278836935758591,0.2762637436389923,0.0,0.0,0.0,0.42286548018455505,0.0,0.0,0.5747780799865723,0.0,0.471036434173584,0.08202271163463593,0.026806168258190155,0.0,0.1296466588973999,0.40092891454696655,0.4137807786464691,0.17555955052375793,0.146100252866745,0.06886233389377594,0.5057826638221741,0.0,0.0,0.03937840461730957,0.0,0.24635425209999084,0.19388063251972198,0.0,0.0,0.0,0.11029799282550812,0.0,0.20570442080497742,0.327370822429657,0.34185919165611267,0.32681718468666077,0.549757182598114,0.6026124358177185,0.060207217931747437,0.0,0.4570865333080292,0.08995451033115387,0.3559943437576294,0.2622925639152527,0.49129778146743774,0.8830984234809875,0.2024746984243393,0.6492170095443726,0.2190832495689392,0.4204593300819397,0.0,0.0,0.0,0.5908128619194031,0.5081353187561035,0.2669656276702881,0.0,0.42992547154426575,0.239365816116333,0.0,0.0,0.0,0.11500366777181625,0.45605897903442383,0.323672890663147,0.06212470680475235,0.012615756131708622,0.22616265714168549,0.4371378421783447,0.0,0.4586712419986725,0.0,0.6365734934806824,0.0,0.2915631830692291,0.32981640100479126,0.4177479147911072,0.14228388667106628,0.36393308639526367,0.21963725984096527,0.011188138276338577,0.4018858075141907,0.1945386379957199,0.2564697265625,0.0,0.2102983295917511,0.0,0.6750338077545166,0.5823666453361511,0.0,0.26212581992149353,0.6810705661773682,0.0,0.5698174834251404,0.32675158977508545,0.0,0.14589622616767883,0.8007535934448242,0.21598124504089355,0.4700101315975189,0.0,0.0,0.0,0.06655047833919525,0.6408873796463013,0.49025923013687134,0.13398674130439758,0.14982442557811737,0.0,0.0,0.0,0.2596417963504791,0.0
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_12.jpg,0,actin,1,mitochondria,0.19959528744220734,0.0,0.0,0.0,0.5144047141075134,0.4895630478858948,0.31917741894721985,0.28542304039001465,0.35967350006103516,0.46106812357902527,0.13003918528556824,0.4147317409515381,0.0,0.10679111629724503,0.4043545424938202,0.15068048238754272,0.2616768181324005,0.05401085317134857,0.0,0.00418497622013092,0.4669742286205292,0.0,0.0,0.6607166528701782,0.0,0.5281733274459839,0.1362711489200592,0.17327004671096802,0.0,0.19196031987667084,0.45262178778648376,0.49442824721336365,0.2547939717769623,0.18394988775253296,0.11092763394117355,0.650791585445404,0.0,0.07244928181171417,0.03495826572179794,0.0,0.2940938472747803,0.30164724588394165,0.0,0.0,0.0,0.12847943603992462,0.0,0.22131004929542542,0.4126772880554199,0.43445032835006714,0.3395853340625763,0.5953500270843506,0.7037833333015442,0.07036322355270386,0.0,0.4635337293148041,0.17365780472755432,0.33252057433128357,0.36627480387687683,0.5424122214317322,0.9721032381057739,0.3105889558792114,0.6858417987823486,0.27518385648727417,0.5323305130004883,0.0,0.0,0.0635804533958435,0.7017637491226196,0.522704005241394,0.2965828776359558,0.0,0.5862486362457275,0.3066824674606323,0.0,0.0,0.0,0.2342672199010849,0.549266517162323,0.45969992876052856,0.09932427853345871,0.04955583065748215,0.23901475965976715,0.4701279401779175,0.0,0.437936007976532,0.0,0.6840534806251526,0.0,0.3040015697479248,0.4475782513618469,0.4364757835865021,0.24584044516086578,0.49099570512771606,0.36539533734321594,0.03367127105593681,0.5577332377433777,0.2614917457103729,0.2699037790298462,0.0,0.22482150793075562,0.0,0.7900372743606567,0.5827769041061401,0.0,0.35205188393592834,0.7718186378479004,0.06492819637060165,0.5861390233039856,0.4384121894836426,0.0,0.20833183825016022,0.9258298873901367,0.38593336939811707,0.4701627194881439,0.0,0.0,0.05231866240501404,0.17904207110404968,0.691267728805542,0.5492798089981079,0.1618119180202484,0.2593550682067871,0.0,0.0,0.019385505467653275,0.2984008491039276,0.0
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_13.jpg,0,actin,0,actin,0.0,0.028537878766655922,0.0,0.16173411905765533,0.2669087052345276,0.6894582509994507,0.0,0.0,0.6487066745758057,0.3441702127456665,0.0,0.0,0.0,0.0,0.0,0.0,0.6527763605117798,0.0,0.0,0.0,0.7104122042655945,0.0,0.0,0.35952943563461304,0.0,0.6324188709259033,0.0,0.0,0.0,0.0,0.536685049533844,0.0,0.0,0.14715692400932312,0.0,0.10374623537063599,0.0,0.0,0.36056646704673767,0.0,0.09966680407524109,0.0,0.0,0.0,0.0,0.3450269401073456,0.0,0.4851516783237457,0.07735360413789749,0.0,0.32913529872894287,0.7116373777389526,0.28471189737319946,0.29120001196861267,0.0,0.5911251306533813,0.0,0.7147610783576965,0.0,0.2115664780139923,0.888065755367279,0.0,0.9324200749397278,0.41969501972198486,0.0,0.0,0.07266108691692352,0.0,0.45626118779182434,0.7325225472450256,0.21554648876190186,0.0,0.0,0.41165682673454285,0.0,0.0,0.0,0.0,0.0,0.0,0.281464546918869,0.09101909399032593,0.4360053539276123,0.7372861504554749,0.0,0.7495093941688538,0.0,0.860264241695404,0.08983093500137329,0.5369346141815186,0.0,0.6960684657096863,0.0,0.0,0.0,0.26200374960899353,0.0,0.013916569761931896,0.5175613164901733,0.0,0.4323461949825287,0.0,0.3243756592273712,0.8085620403289795,0.03092779591679573,0.0,0.5751155018806458,0.0,0.9046764373779297,0.06785251945257187,0.0,0.0,0.4700833261013031,0.0,0.7676073312759399,0.0,0.0,0.0,0.0,0.9098646640777588,0.3616817593574524,0.33142581582069397,0.0,0.0,0.0,0.0,0.3515961468219757,0.0
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_14.jpg,0,actin,1,mitochondria,0.1162741482257843,0.0,0.0,0.0,0.4115419387817383,0.5333356857299805,0.06859982013702393,0.12936966121196747,0.43371978402137756,0.3968884348869324,0.0,0.09140069037675858,0.0,0.0,0.0670914575457573,0.0,0.3981458246707916,0.0,0.0,0.0,0.4759078919887543,0.0,0.0,0.5280757546424866,0.0,0.5290470719337463,0.05112749710679054,0.0,0.0,0.0,0.4578269422054291,0.23226986825466156,0.12168949097394943,0.16363906860351562,0.0643656998872757,0.38265955448150635,0.0,0.0,0.13567407429218292,0.0,0.21494513750076294,0.13718608021736145,0.0,0.0,0.0,0.17841078341007233,0.0,0.26405248045921326,0.26207438111305237,0.15285351872444153,0.35458406805992126,0.6389245986938477,0.49939122796058655,0.09672470390796661,0.0,0.5317022800445557,0.0,0.474227637052536,0.10448431968688965,0.40030404925346375,0.8485884070396423,0.0,0.7335684299468994,0.25947099924087524,0.19680804014205933,0.0,0.0,0.0,0.5788512229919434,0.5891681909561157,0.27214109897613525,0.0,0.18788854777812958,0.2677564024925232,0.0,0.0,0.0,0.0,0.2522275447845459,0.1447664350271225,0.08044299483299255,0.011855949647724628,0.2935636043548584,0.555681586265564,0.0,0.5703060626983643,0.0,0.7170873284339905,0.0,0.38801148533821106,0.17191806435585022,0.5141181349754333,0.0,0.1563401222229004,0.08091431111097336,0.06653289496898651,0.21621930599212646,0.15824198722839355,0.3169834613800049,0.0,0.24922853708267212,0.0,0.5434638261795044,0.6772795915603638,0.0,0.12371431291103363,0.6050818562507629,0.0,0.694735050201416,0.28121235966682434,0.0,0.11882732808589935,0.6433208584785461,0.065802201628685,0.5719195008277893,0.0,0.0,0.0,0.0,0.73860764503479,0.4738616645336151,0.17461231350898743,0.0,0.0,0.0,0.0,0.31199201941490173,0.0
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_15.jpg,0,actin,0,actin,0.049555517733097076,0.05707399547100067,0.0,0.19773350656032562,0.3435337245464325,0.806821346282959,0.0,0.05893043428659439,0.7593558430671692,0.455197274684906,0.0,0.0,0.0,0.0,0.0,0.0,0.7553638815879822,0.0,0.0,0.0,0.7689983248710632,0.0,0.0,0.4109843075275421,0.0,0.7496722340583801,0.0066008903086185455,0.0,0.0,0.0,0.6550247669219971,0.0,0.001301119104027748,0.2153693437576294,0.02490963041782379,0.1876140832901001,0.0,0.0,0.3727448880672455,0.0,0.1803334504365921,0.053872182965278625,0.0,0.0,0.0,0.4832831621170044,0.0,0.483097106218338,0.11921165883541107,0.0,0.40740349888801575,0.8469261527061462,0.3394523561000824,0.3660735785961151,0.0,0.674990177154541,0.0,0.8074372410774231,0.0,0.2723809480667114,0.9049226641654968,0.0,1.023495078086853,0.445438027381897,0.0,0.0,0.0914701446890831,0.0,0.5759581327438354,0.8668539524078369,0.2496274709701538,0.0,0.0,0.49015122652053833,0.0,0.0,0.0,0.0,0.0,0.0,0.32092246413230896,0.12796543538570404,0.5498380064964294,0.874476432800293,0.0,0.8674455285072327,0.0,1.025485873222351,0.11389501392841339,0.6824982166290283,0.0,0.7876508235931396,0.0,0.0,0.0,0.28772246837615967,0.0,0.07517944276332855,0.5539219379425049,0.0,0.45027297735214233,0.0,0.3677414357662201,0.9123165607452393,0.09551788866519928,0.0,0.5776327848434448,0.0,1.0257558822631836,0.11617294698953629,0.0,0.02873414009809494,0.45801082253456116,0.0,0.8994251489639282,0.0,0.0,0.0,0.0,1.0753870010375977,0.4154728651046753,0.3291790187358856,0.0,0.0,0.0,0.0,0.4226132333278656,0.0
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_16.jpg,0,actin,2,nucleus,0.16698287427425385,0.0,0.0,0.0,0.4861515164375305,0.1832367181777954,0.6503291130065918,0.2580105662345886,0.052731506526470184,0.3175767660140991,0.22826752066612244,0.8055315017700195,0.0,0.4800492823123932,0.7240473031997681,0.49816444516181946,0.0,0.42560237646102905,0.0,0.3194397985935211,0.22559958696365356,0.0,0.0,0.6892629861831665,0.0,0.27458927035331726,0.13330449163913727,0.5300476551055908,0.0,0.5693329572677612,0.2068072110414505,0.8978477716445923,0.2878565192222595,0.08094878494739532,0.06974506378173828,0.7546777129173279,0.0,0.3614434599876404,0.0,0.0,0.2679571509361267,0.29757043719291687,0.0,0.0,0.0,0.0,0.025880029425024986,0.07387852668762207,0.47863805294036865,0.822429895401001,0.2256144881248474,0.30414825677871704,0.8199977874755859,0.0,0.0,0.2653757929801941,0.25032350420951843,0.011448152363300323,0.5778501033782959,0.6453964710235596,0.970217227935791,0.732118546962738,0.396142840385437,0.12069273740053177,0.9468316435813904,0.0,0.0,0.42340126633644104,0.5860437154769897,0.22763031721115112,0.26318252086639404,0.0,1.0563491582870483,0.10554312914609909,0.0,0.0,0.0,0.6235954761505127,0.9398135542869568,0.7469776272773743,0.0,0.0,0.0,0.10233886539936066,0.0,0.12219098955392838,0.0,0.3400638699531555,0.0,0.0,0.7663707137107849,0.14395654201507568,0.5077207684516907,0.8889068961143494,0.5497398972511292,0.0,0.8414035439491272,0.26118454337120056,0.08188643306493759,0.0,0.09105405956506729,0.0,0.9432226419448853,0.31760144233703613,0.0,0.5760444402694702,0.8528521060943604,0.41979122161865234,0.23098671436309814,0.46962326765060425,0.0,0.20641963183879852,1.166174292564392,0.5367969870567322,0.1303408294916153,0.0,0.0,0.24111364781856537,0.2834460437297821,0.32185205817222595,0.5287060141563416,0.04638014733791351,0.6222187876701355,0.0,0.0,0.0,0.1339007169008255,0.0
/content/drive/MyDrive/494_Project_test_3/COMI/dataset/BPAEC/actin/Z010/Z10_17.jpg,0,actin,2,nucleus,0.13467422127723694,0.0,0.0,0.0,0.44176605343818665,0.4385008215904236,0.3396760821342468,0.21320998668670654,0.3332907557487488,0.38605430722236633,0.09209956973791122,0.43688756227493286,0.0,0.12091042101383209,0.39503657817840576,0.17147235572338104,0.23253165185451508,0.08500564098358154,0.0,0.026621058583259583,0.4649184048175812,0.0,0.0,0.5961209535598755,0.0,0.4797373414039612,0.09521900117397308,0.1739547848701477,0.0,0.2297339290380478,0.3945574462413788,0.5183759927749634,0.19233529269695282,0.1376606971025467,0.060105204582214355,0.5778176784515381,0.0,0.06719769537448883,0.0458536222577095,0.0,0.2415907084941864,0.22879017889499664,0.0,0.0,0.0,0.08781113475561142,0.0,0.24948790669441223,0.36197638511657715,0.4595393240451813,0.29107561707496643,0.5193502902984619,0.6613680720329285,0.08253775537014008,0.0,0.4160955250263214,0.13223601877689362,0.3144319951534271,0.3629012405872345,0.513248860836029,0.9840322136878967,0.329243004322052,0.6527079343795776,0.2763650715351105,0.5565866231918335,0.0,0.0,0.07548767328262329,0.6058483123779297,0.4783312678337097,0.257839560508728,0.0,0.6079098582267761,0.28792640566825867,0.0,0.0,0.0,0.24572864174842834,0.5819206833839417,0.45623093843460083,0.12147236615419388,0.0525171123445034,0.20374397933483124,0.41067415475845337,0.0,0.39515024423599243,0.0,0.6178796887397766,0.0,0.25063857436180115,0.45929718017578125,0.4013204872608185,0.2457539439201355,0.5044970512390137,0.32769113779067993,0.03593287989497185,0.5476596355438232,0.20233482122421265,0.27847611904144287,0.0,0.2463660091161728,0.0,0.7623821496963501,0.5434061884880066,0.0,0.3775081932544708,0.7827996611595154,0.080364890396595,0.5434438586235046,0.35619497299194336,0.0,0.14834368228912354,0.9412067532539368,0.3163692355155945,0.42848217487335205,0.0,0.0,0.02225356549024582,0.11964929103851318,0.6264175176620483,0.4944070279598236,0.17649510502815247,0.2720402777194977,0.0,0.0,0.0,0.25098732113838196,0.0
